X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
,,"380568021",way,9.375,doctors,,Doctors Surjery,,,,,,,,,,,,,,,,,,,,,,,,134676345,3,2023/04/09 07:30:29+00,0acefbdf74ea4104b0061bd5d6556be5
68.7958426242185,38.5742851396085,"6549108644",node,12.5,pharmacy,pharmacy,,,,,,,,,,,,yes,,,,,,,,,,,,,71276866,1,2019/06/15 10:53:09+00,0b5f68e785f340cbbc78c846cb44cc9b
,,"190163676",way,9.375,pharmacy,,"Аптека ""Мадад""",,,,,,,,,,,,,,,,,,,,,,,,32436328,3,2015/07/05 21:51:48+00,4988519f4b9043e6a72f86a0c15e94bd
69.7985203314564,37.9226063332841,"11919181612",node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,151561352,1,2024/05/20 05:56:06+00,0cccb5b144c940b0814bacd752dada19
68.7796359629754,37.8353386513072,"7489293899",node,12.5,dentist,dentist,Стомотология,,,,,,,,,,,,,,,,,,,,,,,,84757575,1,2020/05/06 11:37:42+00,66e3b2cfd5cb4b2780afd775ec040980
68.7646188614307,38.5592915912117,"9766049944",node,15.625,pharmacy,pharmacy,Дорухона,,,,,,,,,,,yes,,,,,,,,,,,,,121400509,1,2022/05/24 05:31:18+00,44f753dafe4641a49fd35aa08edce6d4
,,"1248738284",way,12.5,hospital,hospital,Беморхонаи шаҳрии ноҳияи Кӯлоб,,,,,,,,,,,,,,,,,,,,,,,,163080958,2,2025/03/01 09:38:42+00,338b6288e3fe4424aeb2347baa886b0c
68.7835887846931,38.6151559700348,"9704507690",node,18.75,,pharmacy,Аптека,,,,,,,,,,,,,,,,,,,,"187",хиёбони Рӯдакӣ,,Душанбе,120371529,1,2022/04/30 05:00:48+00,ff47200ada8540e3b7351f46bf0944e9
70.6207994496516,40.123010059531,"5256066148",node,12.5,dentist,dentist,Табассум,,,,,,,,,,,,,,,,,,,,,,,,54208372,1,2017/11/30 15:38:47+00,4417fd14f60a44edb2b195f03c702137
69.6274520579313,40.2831613232676,"9789542816",node,15.625,pharmacy,pharmacy,Дорухона,,,,,,,,,,,yes,,,,,,,,,,,,,121835025,1,2022/06/02 05:31:41+00,bad040bbee3f4d23ac58da2dce117229
68.785735976829,38.5683893927352,"1240506539",node,9.375,pharmacy,,Комисарияти марказии тибии -харби Ч/Т,,,,,,,,,,,,,,,,,,,,,,,,7829370,1,2011/04/11 05:08:42+00,fa5a4b96948d48539c289cbca9d37d79
,,"377939182",way,9.375,doctors,,Doctors Surgery,,,,,,,,,,,,,,,,,,,,,,,,154291081,3,2024/07/23 06:51:27+00,72e8342f017f482e8c7449ab1d5b99c6
,,"392062724",way,9.375,doctors,,Doctor's Surgery,,,,,,,,,,,,,,,,,,,,,,,,36654027,1,2016/01/18 11:20:52+00,c910db4ade474f6c9c617ca5bf9df026
68.3309590563436,38.5765481696463,"12041320235",node,9.375,pharmacy,,Дӯстӣ,,,,,,,,,,,,,,,,,,,,,,,,153694473,1,2024/07/08 09:33:14+00,e30de86dcc9f4f0d83005588f907904d
,,"51781856",way,12.5,hospital,hospital,Д Д Т Т/ТГМУ(медунивер),,,,,,,,,,,,,,,,,,,,,,,,71235355,5,2019/06/14 00:21:19+00,d99dd70d138c49ac96f129e38f4e8452
68.7586382896974,38.5807111256765,"4985467521",node,25,hospital,hospital,ГУ Республиканский научно-клинический центр урология,,,urology,,,,,,,,,,,,,,,,,"8",хиёбони Исмоили Сомонӣ,"734026",,67151074,2,2019/02/13 04:30:11+00,36c598f25e0148d28911471e7adaa9a3
68.7846034978912,38.5643019576527,"4686808429",node,9.375,pharmacy,,Дорухона,,,,,,,,,,,,,,,,,,,,,,,,46104601,1,2017/02/15 12:27:42+00,f82ab777bee64971af74b251dc469952
68.4126021460149,38.5642267719812,"2518954091",node,9.375,hospital,,isham,,,,,,,,,,,,,,,,,,,,,,,,18698837,1,2013/11/03 17:51:17+00,3ef1cb8c63814c0692a394cab2a7a8fb
,,"392388137",way,9.375,doctors,,Doctor's Surgery,,,,,,,,,,,,,,,,,,,,,,,,36693682,2,2016/01/20 06:00:49+00,e08ce858dc694392926c3f0080a93cf0
68.5537716680058,38.52703283102,"9510077631",node,9.375,pharmacy,,"Дорухона ""Ёсина""",,,,,,,,,,,,,,,,,,,,,,,,117467545,1,2022/02/16 09:30:42+00,0bab45c1008b4c3c88747f58ff65dbd4
,,"243965451",way,9.375,hospital,,Туберкулезная больница,,,,,,,,,,,,,,,,,,,,,,,,89044207,5,2020/08/06 14:10:44+00,b2efc561b2ab4407ab4edc093fd79d39
69.3506096984127,40.145698027403,"6859104485",node,15.625,clinic,clinic,Санаторий Сарчашма,,,general,,,,,,,,,,,,,,,,,,,,,96337587,2,2020/12/23 16:22:55+00,2cd1edeadcd24f2981dc2c33b8237e57
68.7831249301714,38.5811029796498,"4139869991",node,12.5,hospital,hospital,Prospekt Clinic,,,,,,,,,,,,,,,,,,,,,,,,125888660,3,2022/09/07 08:00:35+00,912f336c772948c5be61f6eee3474abe
69.6026788401878,40.269446518019,"3580171399",node,9.375,pharmacy,,дорухонаи бойтори,,,,,,,,,,,,,,,,,,,,,,,,63300534,2,2018/10/08 08:15:48+00,12a5e7adb45a48f0a803654e5713d2ae
67.8352345271989,39.169429266313,"9086036914",node,9.375,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,157552096,2,2024/10/06 17:57:49+00,ca991d934dff43ada41182fb486b9bdd
68.7649726615637,38.5348835729895,"7310334004",node,9.375,hospital,,Беморхонаи клиникии кӯдаконаи №2,,,,,,,,,,,,,,,,,,,,,,,,82405628,1,2020/03/19 20:30:40+00,02a5f27e6bc84fc896dc41f117f24179
,,"662878731",way,6.25,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,77876180,2,2019/12/03 12:25:38+00,787be76fd74943a6841caf6e9225dce4
,,"336037693",way,12.5,hospital,hospital,Духтурхонаи Даво,,,,,,,,,,,,,,,,,,,,,,,,93088083,4,2020/10/27 03:20:30+00,d89fa92f371d4df9aa333fb99997007e
,,"752957658",way,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,77987760,1,2019/12/05 10:58:58+00,81bb750d3c9141dfabcfdfa5bdaa9860
68.5614055701402,38.5235988491089,"9510087928",node,9.375,pharmacy,,Дорухона,,,,,,,,,,,,,,,,,,,,,,,,117469829,4,2022/02/16 10:31:22+00,4fb142ff74064831845d7c6bb822b953
68.7625030176127,38.5518143468477,"9766025996",node,25,pharmacy,pharmacy,Дорухона,,,,,,,,,,,yes,,,,,,,,,"18",Хиёбони Неъмат Қаробоев,,Душанбе,121400509,1,2022/05/24 05:31:18+00,9a6aba85f45d4e2b83896f0591f60d98
69.6136624861064,40.2845272382088,"6533650886",node,18.75,dentist,dentist,,,,,,,,,,,,,,,,,,,,,"41",куч. Рачабов,"735700",,122260807,2,2022/06/11 18:49:06+00,fccb1fdf98664f2e82617756b9eb840b
69.8221116170334,37.9812297831748,"12584979721",node,6.25,,doctor,,,,,,,,,,,,,,,,,,,,,,,,,162934426,2,2025/02/25 14:20:52+00,c83bebff31434391b47499fccf6de0c9
,,"662878727",way,9.375,clinic,,Лаборатория крови,,,,,,,,,,,,,,,,,,,,,,,,77876180,2,2019/12/03 12:25:38+00,b4088b1ce5b449df9910487f73e38719
68.8160507222176,38.5525953725854,"9780762107",node,12.5,hospital,hospital,Поликлиника №5,,,,,,,,,,,,,,,,,,,,,,,,121688848,1,2022/05/30 04:20:19+00,8532323680f04686b60887e519e892ea
68.7533239954473,38.5778139208445,"5782166553",node,18.75,dentist,,Учебно-клинический центр,,,,,,Mo-Sa 08:00-04:00,,,,,,,,,,,,,,30/1,кӯчаи Шамсӣ,,,61030363,1,2018/07/24 16:42:45+00,0661c895290f4b0ca7213c1813e0d4a5
,,"392386824",way,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36693272,1,2016/01/20 04:52:06+00,b852e22ce99e4b6396cc07a92c8c23b8
,,"390829457",way,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36505235,1,2016/01/11 14:50:36+00,14e68cf05a3e4c30b478e5deff6fa294
,,"392546816",way,9.375,doctors,,Doctor's Surgery,,,,,,,,,,,,,,,,,,,,,,,,36713721,1,2016/01/21 05:51:06+00,f94baea081b445a59bdca5d3c31cc522
70.7900837189051,38.4515505240003,"3957829000",node,9.375,doctors,,Doctor's Surgery,,,,,,,,,,,,,,,,,,,,,,,,36716043,1,2016/01/21 09:26:04+00,a36059a0b9704b3781f87e5da0674d03
,,"331021169",way,9.375,hospital,,Таваллудхонаи шахрй,,,,,,,,,,,,,,,,,,,,,,,,54617427,3,2017/12/14 08:16:02+00,c987749f25af47ac9c85389a4183cc54
,,"392076276",way,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36656352,1,2016/01/18 12:47:46+00,67046e9ac8e24c7eb022eae739879378
68.7604986531068,38.5848399673607,"9768694714",node,9.375,,laboratory,Ecolab,,,,,,,,,,,,,,,,,,,,,,,,121455490,1,2022/05/25 05:35:43+00,f0a7f87f718e4c2f8d3e0f680c1fdea7
,,"389666667",way,12.5,hospital,hospital,Детская клиническая больница,,,,,,,,,,,,,,,,,,,,,,,,124862611,4,2022/08/13 17:49:07+00,860de0d5adca4097856f61502e48768c
,,"266273462",way,25,clinic,clinic,Поликлиника детский,,,,,,,,,,,,,,,,,,,,Поликлиника детский,кучаи Пушкина,"735730",Бустон,139301681,4,2023/08/01 13:47:31+00,6cb13f70a843434eb72adc8b2428713f
68.81235673367,37.8310401599028,"6968699637",node,12.5,pharmacy,pharmacy,,,,,,,,,,,,yes,,,,,,,,,,,,,82472019,2,2020/03/21 23:24:10+00,38dffad046054bc5bba8d2637d9ad479
68.7778337699741,37.8361123847892,"6956580258",node,9.375,dentist,dentist,,,,,,,,,,,,,,,,,,,,,,,,,76786694,1,2019/11/08 05:19:11+00,5cb523b4739b45b0a7fac0318d7b133a
,,"587159011",way,9.375,hospital,,Инфекционная больница,,,,,,,,,,,,,,,,,,,,,,,,58844366,1,2018/05/10 09:48:54+00,e0eeca05e7f54249b74da82e3f79a70a
,,"674523930",way,18.75,clinic,clinic,Медиан,,,,,,,,,,,,,,,,,,,,"3",кӯчаи Деҳотӣ,,,94934384,3,2020/11/28 08:59:24+00,a7cc5403d1ca4aa2b4fd995f7f65e271
68.7559981578358,38.571394472661,"6725692485",node,15.625,pharmacy,,Аптека Мадад Фарм-82,,,,,,"Mo-Su 08:00-12:00, 01:00-07:00",,,,,,,,,,,,,,,хиёбони Абӯалӣ Сино,,,73521782,1,2019/08/20 05:07:12+00,46f09e2fbd45443fa48dd8062cb7ddaf
68.8284425278693,38.5603828311858,"9774300907",node,15.625,pharmacy,pharmacy,Дорухона,,,,,,,,,,,yes,,,,,,,,,,,,,121558210,1,2022/05/27 07:01:06+00,801943f609994f34acb396531658bf45
,,"490802517",way,12.5,hospital,hospital,Беморхонаи касалиҳои дил,,,,,,,,,,,,,,,,,,,,,,,,120583223,3,2022/05/05 10:58:31+00,adbd7ef5e33846deb2e3835184e13205
,,"688112319",way,12.5,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,Chubek,69927356,1,2019/05/06 08:51:42+00,e9fe65faa8264299bb4a22fbc43c37d4
,,"172083598",way,12.5,doctors,,Doctors Surgery,,Bing,,,,,,,,,,,,,,,,,,,,,,36543604,2,2016/01/13 06:58:19+00,45e7dbe773854ee79dbb2263de11a169
68.7944436845789,38.5775137648919,"6805643038",node,12.5,pharmacy,pharmacy,,,,,,,,,,,,yes,,,,,,,,,,,,,74627581,1,2019/09/18 13:31:22+00,1cfcac761e6c4f3fa3a6a8d54695aabd
69.6031016233839,40.2702933416966,"3580171400",node,9.375,doctors,,санэпидем-стансия,,,,,,,,,,,,,,,,,,,,,,,,63300534,2,2018/10/08 08:15:48+00,8dae8b8ec1ad4438be24c48c42bc0cba
71.5643574983308,37.9454806308636,"3815388170",node,12.5,hospital,hospital,HIV Centre,,,,,,,,,,,,,,,,,,,,,,,,158992032,3,2024/11/11 03:17:57+00,21e75fedc4934654adfae3a3712e8130
68.7898346436618,38.6087540400289,"9523362420",node,15.625,pharmacy,pharmacy,Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,117663424,3,2022/02/21 05:41:33+00,a1545afee2c54a4ea3aa5e7acc62a43d
70.3647069943531,38.0421879283755,"5181150422",node,9.375,hospital,,поликлиника,,,,,,,,,,,,,,,,,,,,,,,,53142971,1,2017/10/22 05:09:35+00,cdcda12279fc4a57811cb30a1ea391ac
,,"482823154",way,18.75,clinic,clinic,семейная поликлиника,,,"paediatrics;general",,,Mo-Sa 08:00-17:00,,,,,,,,,,,,,,,,,,58221778,4,2018/04/19 05:03:08+00,1edb145513cd497fbf3c305852842e0b
73.9789255561835,38.1787536900483,"4369811811",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,53874495,2,2017/11/17 13:29:07+00,bf194d43c5d3447ca560546a5f6b020c
68.7348089580703,38.5823036872794,"7872104785",node,12.5,hospital,sample_collection,Клиника лаборатория Диамед,,,,,,,,,,,,,,,,,,,,,,,,105025987,2,2021/05/20 11:43:21+00,67d81f684aec4039a88916131592d5b0
68.7660940763893,38.5335699611241,"1224881835",node,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,7713011,1,2011/03/30 05:29:03+00,4c6aecdc8f6047ddbdf6148b364420bd
69.6270593657676,40.2832186554853,"9789542815",node,15.625,pharmacy,pharmacy,Дорухона,,,,,,,,,,,yes,,,,,,,,,,,,,121835025,1,2022/06/02 05:31:41+00,10d662cbf26d4c12a25f99a84fdfb854
68.7958865453911,38.565544155703,"6549064445",node,18.75,pharmacy,pharmacy,Мадад,,,,,,,,,,,yes,,,,,,,,,,,,Душанбе,71276084,1,2019/06/15 10:07:36+00,0e82a5e8eaf94d689e3aa20052732485
71.534137384629,37.4888922972835,"12076828869",node,12.5,pharmacy,pharmacy,Азиз Ко,,,,,,,,,,,,,,,,,,,,,,,,154480711,1,2024/07/27 12:29:00+00,f13585f3156d4c939f4b13d52a1857ec
69.7876462370122,40.261562583713,"4451421493",node,12.5,pharmacy,pharmacy,,,,,,,Mo-Su 10:00-22:00,,,,,,,,,,,,,,,,,,72379452,3,2019/07/18 08:52:53+00,1957634b45294df2a5e9dd243b42312b
,,"687551697",way,18.75,dentist,dentist,Стоматология Шахло,,,,,,,,,,,,,,,,,,,,,2-й микрорайон,,Турсунзаде,72983350,2,2019/08/04 07:28:13+00,25647641d0bc42deb9e3491ba34f8043
68.508982549303,38.5654652819941,"6965321888",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,76884931,1,2019/11/11 03:11:09+00,70c3fa250c5d470793a0d22cf507165f
68.793554029376,38.5778438442389,"6805643549",node,12.5,pharmacy,pharmacy,,,,,,,,,,,,yes,,,,,,,,,,,,,74627201,1,2019/09/18 13:25:17+00,053b37c575bd45c1b5f2af88dfa9d31c
68.7863738396605,38.5792407722217,"4774462336",node,9.375,pharmacy,,Дорухона,,,,,,,,,,,,,,,,,,,,,,,,47430020,1,2017/04/04 10:08:12+00,ecba9d42986545189e4dfaec3c1a8b35
,,"392025112",way,9.375,doctors,,Doctor's Surgery,,,,,,,,,,,,,,,,,,,,,,,,36649681,1,2016/01/18 06:59:54+00,96b1d0f0dacd409d974fa861b0801cdd
,,"662693545",way,12.5,hospital,hospital,Military Hospital,,,,,,,,,,,,,,,,,,,,,,,,70436047,3,2019/05/20 11:05:11+00,81cba07866c64e659a82d577a2dd5484
,,"1079480917",way,12.5,pharmacy,pharmacy,,,,,,,,,,,,yes,,,,,,,,,,,,,123766033,1,2022/07/18 14:00:27+00,0e7236cf6eb049848bf982ad75d3bddf
71.4935273990295,38.3877931584158,"3954644552",node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36673428,1,2016/01/19 07:19:02+00,8e2cdf8b6559440681a4141e7000f999
69.6174598235201,40.2987073229026,"9785241635",node,12.5,dentist,dentist,Юдент,,,,,,,,,,,,,,,,,,,,,,,,121761945,1,2022/05/31 10:50:01+00,55d6cb51b4294ed0a8b0dceb0b9f89db
69.8442787334422,37.7393343440146,"4556088175",node,9.375,hospital,,Беморхонаи рақамӣи,,,,,,,,,,,,,,,,,,,,,,,,44431884,1,2016/12/15 20:11:47+00,a18eff97b5c848d08664c7576b12e928
71.6920405381155,38.5271801848778,"3956155543",node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36693682,1,2016/01/20 06:00:44+00,1c56c747e412487e9dcaf62a91679e48
70.6107065485832,40.7093121165777,"7876438685",node,9.375,pharmacy,,Дорухона,,,,,,,,,,,,,,,,,,,,,,,,90430839,1,2020/09/04 19:37:36+00,24d4ff071b4a4a10a65449891278a33a
69.6206319547761,40.2810605668753,"4807733021",node,12.5,hospital,hospital,Поликлинакаи ВКД,,,,,,,,,,,,,,,,,,,,,,,,124862611,2,2022/08/13 17:49:07+00,fef12832afd9462f8ef112b4ba15cb15
68.7973130614922,38.5658217643361,"6445213687",node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,125817108,2,2022/09/05 14:01:09+00,c5fd08dd9529409faac980714961e4a4
69.0194611558709,38.5567612622817,"3020201776",node,25,hospital,,Беморхонаи марказӣ,,,,,,,,,,,,,yes,,,,,,,"39",кӯчаи 20-солагии Истиқлолият,"735400",Ваҳдат,78516633,3,2019/12/17 09:06:48+00,487430c533454d3980482c1e108cfe6e
68.842471654487,37.8449194180917,"5998331589",node,15.625,doctors,,аптек,,,,,,24/7,,,,,,,,,,,,,,,Поворот айропорт,,,95486893,2,2020/12/08 12:22:13+00,57eb22f53bc44f1b8a4593fcf7d5af0b
68.7614838620058,38.5548734900489,"9766049923",node,15.625,pharmacy,pharmacy,Дорухона,,,,,,,,,,,yes,,,,,,,,,,,,,121400509,1,2022/05/24 05:31:18+00,56b36cecd5b34c7fa19fce6e41adb753
70.678349764479,38.6549920545143,"3959045538",node,9.375,doctors,,Doctor's Surgery,,,,,,,,,,,,,,,,,,,,,,,,36733149,1,2016/01/22 07:19:30+00,aec85b189cc84f7ba8255f7f4df49dc4
68.773272170629,37.8394716839431,"7491037875",node,15.625,pharmacy,pharmacy,Аптека,,,,,,,,,,,yes,,,,,,,,,,,,,84799115,1,2020/05/07 04:17:00+00,3ac2143865054fa2a125f902f125167a
68.7845981334732,38.5696051877906,"4686808418",node,9.375,hospital,,Беморхона,,,,,,,,,,,,,,,,,,,,,,,,46104601,1,2017/02/15 12:27:36+00,36c21ef083684e818d799561bebdba50
71.5374605577802,37.4883477250343,"6536282585",node,9.375,clinic,,Dentiste,,,,,,,,,,,,,,,,,,,,,,,,154400213,2,2024/07/25 15:31:36+00,8164e2b7efb746bc9058cc07a549722f
69.64896907393,40.2651820571414,"8371327137",node,15.625,pharmacy,pharmacy,Дилшод,,,,,,,,,,,yes,,,,,,,,,,,,,98292749,1,2021/01/28 11:29:40+00,f06fdb034d0d41cdac1f714f23b666e0
,,"378668006",way,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,122712556,4,2022/06/22 13:22:59+00,b76a4c4d85fb40a685da5ae7fdc91459
69.6977254312239,40.1865225897238,"941015223",node,9.375,hospital,,Психодиспансер,,,,,,,,,,,,,,,,,,,,,,,,5983421,1,2010/10/08 06:22:03+00,4422476e454b44dcaade21027084d3dc
68.7797613562469,37.832113127328,"7041512618",node,12.5,clinic,clinic,УЗИ Зарафшон,,,,,,,,,,,,,,,,,,,,,,,,94680546,2,2020/11/24 06:21:40+00,6e4de10d09fc4156bc30e7b57a0d2274
71.9211778824553,37.6978651295207,"3961084872",node,9.375,doctors,,Doctor's Surgery,,,,,,,,,,,,,,,,,,,,,,,,36754066,1,2016/01/23 08:30:46+00,2d1e99720c2744bea2d399beb511677d
,,"375954266",way,9.375,doctors,,Doctors Surgery,,,,,,,,,,,,,,,,,,,,,,,,48975113,3,2017/05/25 15:24:13+00,d140ca3e5dd0418b99c33885026755a9
,,"392037053",way,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36651167,1,2016/01/18 08:54:11+00,1c3bb699fad7455bbdf637b47d3c99b4
68.7441012197474,38.5829899975112,"5344773921",node,12.5,pharmacy,pharmacy,Дорухона,,,,,,,,,,,,,,,,,,,,,,,,71235355,3,2019/06/14 00:21:19+00,ee543cb37ba44df7b809cb103740861f
68.7805779212541,37.834931123175,"7489293902",node,15.625,pharmacy,pharmacy,Аптека,,,,,,,,,,,yes,,,,,,,,,,,,,84757575,1,2020/05/06 11:37:42+00,6dea632eed9d420fb59369978dd2e6dc
69.0072199730192,39.9290671531503,"6726576586",node,15.625,clinic,clinic,Поликлиника 1,,,general,,,,,,,,,,,,,,,,,,,,,119231839,2,2022/04/02 11:40:16+00,82d95da8249542faa18161cff01b451b
,,"393989315",way,9.375,clinic,,Диагностический центр,,,,,,,,,,,,,,,,,,,,,,,,36832919,1,2016/01/27 09:23:34+00,5f0cecfd8b6f41b5b7d22db08a2be863
,,"349282675",way,12.5,hospital,,Regional center of Tuberculosis,,Bing,,,,,,,,,,,,,,,,,,,,,,61953662,3,2018/08/24 11:42:44+00,054aff37f9594210a91d873a746bf178
,,"26327306",way,15.625,hospital,,,,,,,,,,,,,,,,,,,,,,,Кӯчаи 20-солагии Истиқлолият,"735400",Ваҳдат,78516633,15,2019/12/17 09:06:48+00,42be67876e144defa0394c693b523318
,,"104473450",way,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,7582450,1,2011/03/17 07:28:48+00,52429bffca914620b53127257d93adad
68.9170246599019,37.8716949886843,"8887553117",node,9.375,pharmacy,,Субхи Сарбанд,,,,,,,,,,,,,,,,,,,,,,,,107307663,1,2021/07/02 11:22:46+00,71323c583b5e4feb9421b0657ebc60d4
,,"380231185",way,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,51041673,3,2017/08/11 18:33:33+00,302191b552c54795819765bd5305969c
,,"331247640",way,21.875,hospital,hospital,Беморхонаи физиотерапевтй,,,,,,,,,,,,,,,,,,,,,Хиёбони Рудакй,"735700",Хучанд,121019144,5,2022/05/15 16:28:02+00,ff7b5a0fc45f48d2aa6891e90539b8d4
69.6421139344195,40.2641689365048,"3576654024",node,9.375,hospital,,Беморхонаи шахрии №2,,,,,,,,,,,,,,,,,,,,,,,,48924686,2,2017/05/23 18:24:24+00,a66083b690724641b6f1c8df0b0093cf
69.8140512436656,37.9139347515369,"11518380991",node,12.5,hospital,hospital,Беморхонаи бемориҳои сироятӣ,,,,,,,,,,,,,,,,,,,,,,,,146268520,1,2024/01/15 06:55:48+00,43071fced15541dd86885c99cc682795
69.6444570954517,40.2731106669913,"5507507322",node,9.375,hospital,,Лукмони. хаким,,,,,,,,,,,,,,,,,,,,,,,,57557629,1,2018/03/27 07:46:37+00,3b20fdf254e642f6923fb00c3c6843e3
,,"392037035",way,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,133756866,3,2023/03/16 16:34:14+00,432f20029c6f4f83b0137e085ed124ab
68.7800348577475,38.6254988194557,"1243073773",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,7850010,1,2011/04/13 10:48:14+00,6a0c5b416b104f67a8934ae2894f1e39
,,"519420783",way,9.375,hospital,,ЦРКБ,,,,,,,,,,,,,,,,,,,,,,,,65963011,2,2019/01/02 16:06:31+00,28f41288d7df4661a4ca2216f0b82899
,,"392612529",way,6.25,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,53919125,3,2017/11/19 10:00:11+00,5ac95fd5428d49f99698c7c115612595
,,"331074494",way,18.75,hospital,hospital,"Маркази табобатии ""Табибони шавкат""",,,,,,,,,,,,,,,,,,,,,,"735700",Хучанд,122260807,4,2022/06/11 18:49:06+00,4dc940601aab49b3bd0fe15eb20fe86b
68.7820634459535,37.8378144978666,"7488807389",node,12.5,pharmacy,pharmacy,Аптекаи Эшони Махмад,,,,,,,,,,,,,,,,,,,,,,,,94678200,3,2020/11/24 05:36:02+00,2b06dab1c0aa4923a2ed90eb86434790
69.6143336250935,40.2961603978043,"3585564919",node,12.5,clinic,clinic,Шифо,,,,,,,,,,,,,,,,,,,,,,,,122260807,4,2022/06/11 18:49:06+00,83f94ee6b5364284a3b3532353053f39
,,"413549001",way,9.375,doctors,,First Aid Office,,,,,,,,,,,,,,,,,,,,,,,,38878232,1,2016/04/26 07:37:35+00,be7248f22fca45f1a7ed7c37dd7d7984
72.0229696424322,37.7380912239549,"3961309567",node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36756100,1,2016/01/23 11:23:18+00,bd4c89de914e422b87ce87b145ce2750
71.6149513364384,36.7230544843068,"12084960458",node,12.5,pharmacy,pharmacy,Хушруз-95,,,,,,,,,,,,,,,,,,,,,,,,154644448,1,2024/07/31 11:27:04+00,fb3398b044d4478aa601aad06859d5d3
68.7403288604052,38.5876548619034,"9768712165",node,15.625,pharmacy,pharmacy,Шифои Рахмон,,,,,,,,,,,yes,,,,,,,,,,,,,121455490,1,2022/05/25 05:35:43+00,8c42657c65d847999d89d6f3b4ec55d2
68.2298947617432,37.1275514689584,"5181579623",node,9.375,hospital,,Духтурхона,,,,,,,,,,,,,,,,,,,,,,,,53149467,1,2017/10/22 11:40:17+00,757199cdb9d4442f9f69b1055e73eb16
,,"391739540",way,9.375,clinic,,Clinic,,,,,,,,,,,,,,,,,,,,,,,,36614407,1,2016/01/16 13:07:11+00,03c1f92181aa4a50b528794f655c2c64
68.7528024734319,38.5159209419829,"4950020137",node,9.375,pharmacy,,Дорухона,,,,,,,,,,,,,,,,,,,,,,,,50022445,1,2017/07/04 02:24:51+00,38946efff3464adc91d03fbb4ee83529
68.7853271914112,38.565998454855,"4927145390",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,70527841,2,2019/05/22 19:48:37+00,215ab2cdab954b6aad14aed1289414f1
,,"105825266",way,12.5,doctors,clinic,Поликлиника №10 Каленин,,,,,,,,,,,,,,,,,,,,,,,,83401203,5,2020/04/11 14:47:07+00,edfc5e21de864d25ba47e0cd249a512d
,,"486948719",way,9.375,hospital,,кожная больница,,,,,,,,,,,,,,,,,,,,,,,,58328553,2,2018/04/23 06:35:48+00,ca54c0c3877f447db4128f913cd14056
69.3661515909151,40.1506102417578,"4759167745",node,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,47220631,1,2017/03/28 07:10:36+00,578ff115cb104c8c8f7aa779842ef860
71.5634662505664,37.9444736290164,"3815434478",node,9.375,hospital,,Warehouse,,,,,,,,,,,,,,,,,,,,,,,,35054681,1,2015/11/03 12:18:44+00,6128c40808464727939203d59de44dcd
,,"392201948",way,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36673172,1,2016/01/19 06:49:04+00,c2ab1b81a12f410c8e672336293a1134
,,"186775307",way,15.625,hospital,hospital,Гастроэнтерология,,,internal,,,,,,,,,,,,,,,,,,,,,67087723,4,2019/02/11 03:54:53+00,cf6c6119ce7441678e91ca009945d384
68.3141519993762,39.0504072470774,"9198066561",node,9.375,clinic,clinic,,,,,,,,,,,,,,,,,,,,,,,,,112917459,1,2021/10/24 18:39:31+00,73f30728d83a42fda502c86b4e9f8bcc
